ID,DeviceID,Gas_ReceiveDateTime,Gas_CO2,Gas_CO,Gas_NO2,Gas_O3,Gas_SO2,Gas_PM2_5,Gas_PM10,Gas_Temp,Gas_RH,Gas_h2s,Gas_nh3,Gas_noise,AlertID,Gas_AQI,Gas_AQI_US,Gas_PM1,Gas_TVOC,Battery
77419,635,2024-08-12 12:18:17,433,1.54,0.013,0.001,5.18,48,57,26.3,89.3,,,43,,80,,47,0.023,96.0
77420,635,2024-08-12 15:29:51,429,1.65,0.012,0.001,5.55,47,55,26.3,89.3,,,39,,78,,45,0.024,96.0
77421,635,2024-08-12 16:31:23,439,1.5,0.011,0.0,6.34,41,47,26.3,89.3,,,58,,68,,41,0.023,96.0
77422,635,2024-08-12 16:36:23,433,1.52,0.013,0.0,6.08,41,48,26.3,89.3,,,37,,68,,40,0.023,96.0
77423,635,2024-08-12 16:41:24,437,1.5,0.01,0.0,5.99,29,33,26.3,89.3,,,37,,48,,29,0.022,96.0
77424,635,2024-08-12 16:46:25,447,1.45,0.011,0.001,6.08,29,32,26.3,89.3,,,37,,48,,28,0.022,96.0
77425,635,2024-08-12 16:51:26,443,1.4,0.011,0.001,6.29,30,33,26.3,89.3,,,38,,50,,29,0.022,96.0
77426,635,2024-08-12 16:56:27,445,1.37,0.01,0.001,6.6,29,33,26.3,89.3,,,40,,48,,29,0.022,96.0
77427,635,2024-08-12 17:01:28,443,1.36,0.011,0.001,6.98,33,37,26.3,89.3,,,44,,55,,33,0.021,96.0
77428,635,2024-08-12 17:06:29,435,1.33,0.011,0.001,7.369,31,35,26.3,89.3,,,38,,52,,31,0.021,96.0
77429,635,2024-08-12 17:11:30,443,1.33,0.01,0.001,7.74,29,32,26.3,89.3,,,37,,48,,28,0.021,96.0
77430,635,2024-08-12 17:16:31,445,1.31,0.01,0.001,8.11,29,33,26.3,89.3,,,37,,48,,29,0.022,96.0
77431,635,2024-08-12 17:21:32,443,1.29,0.011,0.001,8.82,29,32,26.3,89.3,,,39,,48,,28,0.021,96.0
77432,635,2024-08-12 17:26:33,437,1.27,0.01,0.001,9.73,27,30,26.3,89.3,,,42,,45,,27,0.021,96.0
77433,635,2024-08-12 17:31:34,451,1.27,0.01,0.001,9.999,30,33,26.3,89.3,,,42,,50,,29,0.022,96.0
77434,635,2024-08-12 17:36:35,445,1.29,0.01,0.001,9.999,30,34,26.3,89.3,,,38,,50,,30,0.022,96.0
77435,635,2024-08-12 17:41:36,447,1.27,0.011,0.0,9.999,29,33,26.3,89.3,,,38,,48,,29,0.022,96.0
77436,635,2024-08-12 17:46:37,447,1.27,0.01,0.001,9.999,29,33,26.3,89.3,,,38,,48,,28,0.022,96.0
77437,635,2024-08-12 17:51:38,441,1.27,0.011,0.001,9.999,24,28,26.3,89.3,,,38,,40,,24,0.021,96.0
77438,635,2024-08-12 17:56:39,443,1.26,0.01,0.0,9.999,22,25,26.3,89.3,,,40,,37,,21,0.021,96.0
77439,635,2024-08-12 18:01:40,449,1.25,0.011,0.001,9.999,24,29,26.3,89.3,,,43,,40,,23,0.021,96.0
77440,635,2024-08-12 18:06:41,447,1.25,0.01,0.001,9.999,20,22,26.3,89.3,,,38,,33,,20,0.021,96.0
77441,635,2024-08-12 18:09:21,447,1.25,0.01,0.001,9.999,21,24,26.3,89.3,,,39,,35,,21,0.021,96.0
77442,635,2024-08-12 18:14:22,447,1.23,0.01,0.001,9.999,22,25,26.3,89.3,,,47,,37,,22,0.021,96.0
77443,635,2024-08-12 18:19:23,451,1.24,0.011,0.001,9.999,28,32,26.3,89.3,,,46,,47,,28,0.021,96.0
77444,635,2024-08-12 18:24:24,447,1.26,0.01,0.0,9.999,30,33,26.3,89.3,,,38,,50,,30,0.021,96.0
77445,635,2024-08-12 18:29:25,445,1.26,0.01,0.0,9.999,31,35,26.3,89.3,,,38,,52,,31,0.022,96.0
77446,635,2024-08-12 18:34:26,445,1.27,0.01,0.0,9.999,34,38,26.3,89.3,,,38,,57,,34,0.022,96.0
77447,635,2024-08-12 18:37:07,441,1.27,0.01,0.001,9.999,33,38,26.3,89.3,,,37,,55,,33,0.022,96.0
77448,635,2024-08-12 18:42:08,443,1.27,0.01,0.0,9.999,32,36,26.3,89.3,,,38,,53,,32,0.022,96.0
77449,635,2024-08-12 18:46:49,441,1.27,0.01,0.0,9.999,32,36,26.3,89.3,,,38,,53,,31,0.022,96.0
77450,635,2024-08-12 18:52:10,443,1.29,0.01,0.001,9.999,31,35,26.3,89.3,,,38,,52,,31,0.023,96.0
77451,635,2024-08-12 18:59:31,437,1.29,0.01,0.0,9.999,31,37,26.3,89.3,,,38,,52,,30,0.023,96.0
77452,635,2024-08-12 19:04:32,441,1.29,0.009,0.0,9.999,29,35,26.3,89.3,,,40,,48,,28,0.024,96.0
77453,635,2024-08-12 19:09:33,437,1.29,0.009,0.0,9.999,29,35,26.3,89.3,,,40,,48,,28,0.024,96.0
77454,635,2024-08-12 19:14:34,443,1.3,0.009,0.001,9.999,28,34,26.3,89.3,,,39,,47,,28,0.025,96.0
77455,635,2024-08-12 19:19:35,443,1.3,0.009,0.001,9.999,27,32,26.3,89.3,,,42,,45,,25,0.025,96.0
77456,635,2024-08-12 19:24:36,443,1.29,0.009,0.001,9.999,24,27,26.3,89.3,,,38,,40,,23,0.026,96.0
77457,635,2024-08-12 19:29:37,447,1.28,0.01,0.001,9.999,25,28,26.3,89.3,,,38,,42,,25,0.026,96.0
77458,635,2024-08-12 19:34:38,447,1.3,0.01,0.0,9.999,28,34,26.3,89.3,,,38,,47,,27,0.026,96.0
77459,635,2024-08-12 19:39:39,441,1.3,0.009,0.0,9.85,27,33,26.3,89.3,,,38,,45,,27,0.027,96.0
77460,635,2024-08-12 19:43:40,441,1.3,0.009,0.0,9.7,32,38,26.3,89.3,,,40,,53,,31,0.027,96.0
77461,635,2024-08-12 19:47:20,443,1.31,0.01,0.0,9.59,30,34,26.3,89.3,,,38,,50,,30,0.027,96.0
77462,635,2024-08-12 19:52:21,441,1.33,0.01,0.0,9.38,31,37,26.3,89.3,,,38,,52,,30,0.027,96.0
77463,635,2024-08-12 19:54:42,439,1.31,0.009,0.001,9.3,33,39,26.3,89.3,,,43,,55,,32,0.026,96.0
77464,635,2024-08-12 19:59:43,439,1.31,0.01,0.001,9.16,35,39,26.3,89.3,,,39,,58,,34,0.026,96.0
77465,635,2024-08-12 20:02:03,443,1.31,0.01,0.001,8.92,38,45,26.3,89.3,,,39,,63,,37,0.026,96.0
77466,635,2024-08-12 20:07:04,443,1.31,0.009,0.001,8.75,33,37,26.3,89.3,,,41,,55,,33,0.026,96.0
77467,635,2024-08-12 20:12:05,441,1.3,0.01,0.001,8.68,38,46,26.3,89.3,,,44,,63,,37,0.026,96.0
77468,635,2024-08-12 20:17:06,445,1.3,0.01,0.001,8.69,40,45,26.3,89.3,,,38,,67,,39,0.025,96.0
77469,635,2024-08-12 20:22:07,441,1.3,0.01,0.0,8.72,37,42,26.3,89.3,,,38,,62,,37,0.025,96.0
77470,635,2024-08-12 20:27:08,441,1.29,0.01,0.0,8.74,42,50,26.3,89.3,,,39,,70,,41,0.024,96.0
77471,635,2024-08-12 20:31:50,443,1.27,0.01,0.001,8.84,41,49,26.3,89.3,,,40,,68,,40,0.024,96.0
77472,635,2024-08-12 20:37:10,443,1.27,0.011,0.001,9.055,37,42,26.3,89.3,,,40,,62,,36,0.024,96.0
77473,635,2024-08-12 20:42:11,447,1.26,0.009,0.001,9.5,33,38,26.3,89.3,,,43,,55,,33,0.024,96.0
77474,635,2024-08-12 20:46:52,449,1.26,0.01,0.001,9.74,30,36,26.3,89.3,,,43,,50,,30,0.024,96.0
77475,635,2024-08-12 20:52:13,445,1.26,0.01,0.001,9.85,32,38,26.3,89.3,,,37,,53,,31,0.024,96.0
77476,635,2024-08-12 20:56:54,447,1.26,0.01,0.0,9.999,29,35,26.3,89.3,,,37,,48,,28,0.024,96.0
77477,635,2024-08-12 21:01:55,445,1.26,0.01,0.001,9.999,27,35,26.3,89.3,,,39,,45,,26,0.024,96.0
77478,635,2024-08-12 21:06:56,445,1.24,0.01,0.001,9.999,17,21,26.3,89.3,,,43,,28,,16,0.024,96.0
77479,635,2024-08-12 21:11:57,449,1.2,0.01,0.001,9.999,19,26,26.3,89.3,,,40,,32,,18,0.023,96.0
77480,635,2024-08-12 21:16:58,445,1.18,0.01,0.001,9.999,21,28,26.3,89.3,,,38,,35,,20,0.023,96.0
77481,635,2024-08-12 21:21:59,449,1.16,0.01,0.001,9.999,18,22,26.3,89.3,,,38,,30,,17,0.023,96.0
77482,635,2024-08-12 21:27:01,457,1.15,0.01,0.0,9.999,25,32,26.3,89.3,,,38,,42,,23,0.022,96.0
77483,635,2024-08-12 21:32:03,447,1.13,0.01,0.001,9.71,25,32,26.3,89.3,,,38,,42,,23,0.022,96.0
77484,635,2024-08-12 21:37:03,449,1.13,0.01,0.001,9.43,18,22,26.3,89.3,,,51,,30,,17,0.022,96.0
77485,635,2024-08-12 21:42:04,457,1.13,0.01,0.001,9.29,18,22,26.3,89.3,,,43,,30,,17,0.021,96.0
77486,635,2024-08-12 21:47:05,451,1.15,0.01,0.001,9.25,14,16,26.3,89.3,,,38,,23,,13,0.021,96.0
77487,635,2024-08-12 21:52:06,447,1.15,0.01,0.0,9.26,13,17,26.3,89.3,,,38,,22,,13,0.021,96.0
77488,635,2024-08-12 21:57:07,449,1.15,0.01,0.001,9.27,13,15,26.3,89.3,,,38,,22,,13,0.021,96.0
77489,635,2024-08-12 22:02:08,447,1.13,0.009,0.001,9.35,13,14,26.3,89.3,,,38,,22,,12,0.021,96.0
77490,635,2024-08-12 22:07:09,451,1.13,0.009,0.001,9.42,12,14,26.3,89.3,,,39,,20,,12,0.021,96.0
77491,635,2024-08-12 22:12:11,453,1.14,0.01,0.001,9.5,13,14,26.3,89.3,,,41,,22,,12,0.021,96.0
77492,635,2024-08-12 22:17:11,451,1.13,0.01,0.0,9.57,13,17,26.3,89.3,,,43,,22,,13,0.021,96.0
77493,635,2024-08-12 22:22:12,449,1.15,0.009,0.0,9.67,14,19,26.3,89.3,,,59,,23,,14,0.021,96.0
77494,635,2024-08-12 22:27:13,455,1.14,0.009,0.001,9.71,17,22,26.3,89.3,,,39,,28,,17,0.021,96.0
77495,635,2024-08-12 22:32:14,451,1.13,0.009,0.001,9.76,17,24,26.3,89.3,,,38,,28,,16,0.021,96.0
77496,635,2024-08-12 22:37:15,447,1.15,0.009,0.001,9.77,14,18,26.3,89.3,,,38,,23,,13,0.022,96.0
77497,635,2024-08-12 22:42:16,449,1.16,0.009,0.001,9.72,16,20,26.3,89.3,,,38,,27,,15,0.023,96.0
77498,635,2024-08-12 22:47:17,455,1.18,0.009,0.0,9.6,18,25,26.3,89.3,,,40,,30,,17,0.023,96.0
77499,635,2024-08-12 22:52:18,453,1.18,0.009,0.0,9.42,12,13,26.3,89.3,,,43,,20,,11,0.023,96.0
77500,635,2024-08-12 22:57:19,451,1.18,0.009,0.001,9.26,11,13,26.3,89.3,,,38,,18,,11,0.024,96.0
77501,635,2024-08-12 23:02:21,457,1.19,0.008,0.001,9.09,13,15,26.3,89.3,,,38,,22,,12,0.024,96.0
77502,635,2024-08-12 23:07:22,453,1.18,0.009,0.001,8.95,12,14,26.3,89.3,,,38,,20,,12,0.024,96.0
77503,635,2024-08-12 23:12:23,451,1.19,0.009,0.001,8.8,16,20,26.3,89.3,,,54,,27,,15,0.024,96.0
77504,635,2024-08-12 23:17:24,455,1.19,0.008,0.001,8.65,19,28,26.3,89.3,,,38,,32,,17,0.024,96.0
77505,635,2024-08-12 23:22:25,449,1.2,0.009,0.001,8.5,14,18,26.3,89.3,,,40,,23,,13,0.024,96.0
77506,635,2024-08-12 23:27:26,453,1.2,0.009,0.001,8.37,16,20,26.3,89.3,,,43,,27,,15,0.024,96.0
77507,635,2024-08-12 23:32:27,451,1.2,0.008,0.001,8.2,14,18,26.3,89.3,,,37,,23,,13,0.024,96.0
77508,635,2024-08-12 23:37:28,457,1.19,0.009,0.001,8.2,13,14,26.3,89.3,,,38,,22,,12,0.024,96.0
77509,635,2024-08-12 23:42:29,453,1.19,0.009,0.001,8.31,11,12,26.3,89.3,,,37,,18,,11,0.024,96.0
77510,635,2024-08-12 23:47:30,451,1.19,0.009,0.0,8.39,11,14,26.3,89.3,,,38,,18,,10,0.025,96.0
77511,635,2024-08-12 23:52:31,457,1.18,0.009,0.0,8.47,10,13,26.3,89.3,,,38,,17,,9,0.025,96.0
77512,635,2024-08-12 23:57:32,453,1.18,0.009,0.001,8.51,11,14,26.3,89.3,,,39,,18,,10,0.025,96.0
77513,635,2024-08-13 00:02:33,447,1.18,0.009,0.001,8.46,10,14,26.3,89.3,,,42,,17,,10,0.025,96.0
77514,635,2024-08-13 00:07:34,457,1.19,0.008,0.0,8.35,15,20,26.3,89.3,,,43,,25,,14,0.025,96.0
77515,635,2024-08-13 00:12:35,457,1.22,0.009,0.001,8.119,12,14,26.3,89.3,,,42,,20,,12,0.025,96.0
77516,635,2024-08-13 00:17:36,453,1.22,0.009,0.001,7.85,14,19,26.3,89.3,,,38,,23,,14,0.025,96.0
77517,635,2024-08-13 00:22:37,451,1.23,0.009,0.0,7.61,15,19,26.3,89.3,,,38,,25,,14,0.025,96.0
77518,635,2024-08-13 00:27:38,445,1.23,0.009,0.001,7.41,14,16,26.3,89.3,,,37,,23,,13,0.026,96.0
77519,635,2024-08-13 00:32:39,451,1.23,0.008,0.001,7.25,15,19,26.3,89.3,,,38,,25,,14,0.026,96.0
77520,635,2024-08-13 00:37:40,455,1.22,0.009,0.001,7.119,15,17,26.3,89.3,,,39,,25,,15,0.026,96.0
77521,635,2024-08-13 00:42:41,449,1.22,0.008,0.001,7.04,15,17,26.3,89.3,,,41,,25,,15,0.027,96.0
77522,635,2024-08-13 00:47:42,453,1.23,0.008,0.0,6.99,16,22,26.3,89.3,,,45,,27,,14,0.027,96.0
77523,635,2024-08-13 00:52:43,451,1.23,0.008,0.001,6.94,14,16,26.3,89.3,,,48,,23,,14,0.027,96.0
77524,635,2024-08-13 00:57:44,453,1.23,0.008,0.001,6.919,17,21,26.3,89.3,,,41,,28,,16,0.027,96.0
77525,635,2024-08-13 01:02:45,455,1.22,0.008,0.001,6.919,11,13,26.3,89.3,,,37,,18,,11,0.027,96.0
77526,635,2024-08-13 01:07:46,459,1.21,0.008,0.001,6.95,17,24,26.3,89.3,,,38,,28,,16,0.028,96.0
77527,635,2024-08-13 01:12:47,457,1.22,0.008,0.001,6.98,15,19,26.3,89.3,,,39,,25,,14,0.028,96.0
77528,635,2024-08-13 01:17:48,453,1.2,0.008,0.0,7.01,17,22,26.3,89.3,,,42,,28,,16,0.028,96.0
77529,635,2024-08-13 01:22:49,457,1.19,0.008,0.0,7.01,16,20,26.3,89.3,,,38,,27,,14,0.029,96.0
77530,635,2024-08-13 01:27:50,459,1.19,0.008,0.001,7.03,15,21,26.3,89.3,,,38,,25,,14,0.029,96.0
77531,635,2024-08-13 01:32:51,453,1.19,0.008,0.001,7.06,14,19,26.3,89.3,,,39,,23,,14,0.029,96.0
77532,635,2024-08-13 01:37:52,457,1.2,0.008,0.0,7.09,14,18,26.3,89.3,,,38,,23,,13,0.029,96.0
77533,635,2024-08-13 01:42:53,457,1.19,0.008,0.001,7.11,17,26,26.3,89.3,,,41,,28,,15,0.03,96.0
77534,635,2024-08-13 01:47:54,453,1.18,0.008,0.0,7.11,16,22,26.3,89.3,,,42,,27,,14,0.03,96.0
77535,635,2024-08-13 01:52:55,457,1.19,0.008,0.0,7.1,17,24,26.3,89.3,,,46,,28,,16,0.031,96.0
77536,635,2024-08-13 01:57:56,453,1.18,0.008,0.0,7.09,15,22,26.3,89.3,,,38,,25,,14,0.031,96.0
77537,635,2024-08-13 02:02:57,461,1.18,0.008,0.001,7.08,10,14,26.3,89.3,,,38,,17,,9,0.031,96.0
77538,635,2024-08-13 02:07:58,461,1.15,0.008,0.001,7.09,10,13,26.3,89.3,,,38,,17,,9,0.032,96.0
77539,635,2024-08-13 02:12:59,463,1.16,0.008,0.001,7.13,11,15,26.3,89.3,,,38,,18,,10,0.032,96.0
77540,635,2024-08-13 02:17:40,467,1.16,0.008,0.0,7.18,9,13,26.3,89.3,,,40,,15,,8,0.032,96.0
77541,635,2024-08-13 02:22:41,463,1.16,0.008,0.0,7.219,10,13,26.3,89.3,,,42,,17,,9,0.033,96.0
77542,635,2024-08-13 02:27:42,459,1.16,0.008,0.001,7.269,9,12,26.3,89.3,,,41,,15,,8,0.033,96.0
77543,635,2024-08-13 02:32:43,465,1.15,0.008,0.001,7.31,8,11,26.3,89.3,,,38,,13,,8,0.033,96.0
77544,635,2024-08-13 02:37:45,467,1.13,0.008,0.001,7.35,8,9,26.3,89.3,,,39,,13,,8,0.033,96.0
77545,635,2024-08-13 02:42:45,459,1.15,0.008,0.0,7.43,9,12,26.3,89.3,,,38,,15,,8,0.034,96.0
77546,635,2024-08-13 02:47:47,461,1.15,0.008,0.0,7.469,8,11,26.3,89.3,,,38,,13,,7,0.034,96.0
77547,635,2024-08-13 02:52:47,459,1.15,0.008,0.0,7.49,8,9,26.3,89.3,,,39,,13,,8,0.034,96.0
77548,635,2024-08-13 02:57:49,459,1.15,0.008,0.001,7.49,9,12,26.3,89.3,,,42,,15,,8,0.034,96.0
77549,635,2024-08-13 03:02:50,457,1.13,0.008,0.001,7.46,8,12,26.3,89.3,,,37,,13,,8,0.034,96.0
77550,635,2024-08-13 03:07:51,457,1.15,0.008,0.001,7.419,10,11,26.3,89.3,,,37,,17,,9,0.034,96.0
77551,635,2024-08-13 03:12:52,455,1.16,0.008,0.0,7.36,14,18,26.3,89.3,,,38,,23,,12,0.034,96.0
77552,635,2024-08-13 03:17:53,457,1.15,0.008,0.0,7.3,14,20,26.3,89.3,,,46,,23,,13,0.033,96.0
77553,635,2024-08-13 03:22:54,459,1.15,0.008,0.001,7.26,17,23,26.3,89.3,,,40,,28,,15,0.033,96.0
77554,635,2024-08-13 03:27:55,449,1.13,0.008,0.001,7.26,23,33,26.3,89.3,,,43,,38,,21,0.032,96.0
77555,635,2024-08-13 03:32:56,461,1.14,0.008,0.001,7.28,17,26,26.3,89.3,,,37,,28,,15,0.032,96.0
77556,635,2024-08-13 03:37:57,455,1.13,0.008,0.001,7.28,13,17,26.3,89.3,,,38,,22,,12,0.031,96.0
77557,635,2024-08-13 03:42:58,453,1.15,0.008,0.0,7.25,18,25,26.3,89.3,,,38,,30,,17,0.03,96.0
77558,635,2024-08-13 03:47:59,451,1.15,0.008,0.0,7.169,14,18,26.3,89.3,,,38,,23,,13,0.03,96.0
77559,635,2024-08-13 03:53:00,453,1.14,0.008,0.001,7.11,14,18,26.3,89.3,,,40,,23,,13,0.029,96.0
77560,635,2024-08-13 03:58:01,451,1.16,0.008,0.001,7.04,12,16,26.3,89.3,,,40,,20,,12,0.029,96.0
77561,635,2024-08-13 04:03:02,457,1.16,0.008,0.001,6.98,14,21,26.3,89.3,,,42,,23,,13,0.029,96.0
77562,635,2024-08-13 04:08:03,459,1.16,0.008,0.001,6.93,17,24,26.3,89.3,,,40,,28,,15,0.029,96.0
77563,635,2024-08-13 04:13:04,451,1.15,0.008,0.0,6.89,16,23,26.3,89.3,,,37,,27,,15,0.029,96.0
77564,635,2024-08-13 04:18:05,451,1.16,0.008,0.0,6.869,14,21,26.3,89.3,,,38,,23,,13,0.029,96.0
77565,635,2024-08-13 04:23:06,457,1.16,0.008,0.001,6.86,13,17,26.3,89.3,,,38,,22,,12,0.03,96.0
77566,635,2024-08-13 04:28:07,457,1.15,0.008,0.001,6.86,13,20,26.3,89.3,,,38,,22,,12,0.03,96.0
77567,635,2024-08-13 04:33:08,457,1.16,0.008,0.001,6.86,19,28,26.3,89.3,,,40,,32,,17,0.03,96.0
77568,635,2024-08-13 04:38:10,457,1.15,0.008,0.001,6.85,23,40,26.3,89.3,,,42,,40,,20,0.03,96.0
77569,635,2024-08-13 04:43:11,451,1.16,0.008,0.0,6.84,20,30,26.3,89.3,,,45,,33,,18,0.031,96.0
77570,635,2024-08-13 04:48:12,455,1.16,0.008,0.001,6.8,23,37,26.3,89.3,,,38,,38,,19,0.031,96.0
77571,635,2024-08-13 04:53:13,457,1.16,0.008,0.001,6.769,23,37,26.3,89.3,,,52,,38,,20,0.032,96.0
77572,635,2024-08-13 04:58:14,457,1.16,0.008,0.001,6.73,17,26,26.3,89.3,,,38,,28,,15,0.033,96.0
77573,635,2024-08-13 05:03:15,457,1.16,0.008,0.001,6.7,11,14,26.3,89.3,,,38,,18,,10,0.033,96.0
77574,635,2024-08-13 05:08:16,461,1.15,0.008,0.0,6.669,15,21,26.3,89.3,,,39,,25,,13,0.033,96.0
77575,635,2024-08-13 05:13:17,459,1.15,0.008,0.001,6.65,25,39,26.3,89.3,,,40,,42,,21,0.034,96.0
77576,635,2024-08-13 05:18:18,461,1.16,0.008,0.001,6.63,34,54,26.3,89.3,,,43,,57,,29,0.034,96.0
77577,635,2024-08-13 05:23:19,457,1.15,0.008,0.001,6.6,35,55,26.3,89.3,,,46,,58,,30,0.035,96.0
77578,635,2024-08-13 05:28:20,459,1.18,0.008,0.001,6.569,35,55,26.3,89.3,,,39,,58,,30,0.035,96.0
77579,635,2024-08-13 05:33:21,459,1.16,0.008,0.0,6.54,29,44,26.3,89.3,,,38,,48,,25,0.036,96.0
77580,635,2024-08-13 05:38:22,457,1.17,0.008,0.0,6.51,29,45,26.3,89.3,,,37,,48,,25,0.036,96.0
77581,635,2024-08-13 05:43:23,459,1.18,0.008,0.001,6.49,27,44,26.3,89.3,,,40,,45,,23,0.036,96.0
77582,635,2024-08-13 05:48:24,457,1.16,0.008,0.001,6.49,28,45,26.3,89.3,,,40,,47,,24,0.036,96.0
77583,635,2024-08-13 05:53:25,459,1.18,0.008,0.001,6.51,33,51,26.3,89.3,,,42,,55,,28,0.037,96.0
77584,635,2024-08-13 05:58:27,461,1.15,0.008,0.001,6.5,34,57,26.3,89.3,,,45,,57,,29,0.038,96.0
77585,635,2024-08-13 06:03:27,463,1.16,0.008,0.001,6.5,29,46,26.3,89.3,,,38,,48,,25,0.038,96.0
77586,635,2024-08-13 06:08:29,463,1.16,0.008,0.0,6.5,26,43,26.3,89.3,,,38,,43,,22,0.038,96.0
77587,635,2024-08-13 06:13:29,463,1.15,0.008,0.001,6.49,28,45,26.3,89.3,,,38,,47,,23,0.038,96.0
77588,635,2024-08-13 06:18:31,457,1.15,0.008,0.001,6.48,29,47,26.3,89.3,,,38,,48,,25,0.038,96.0
77589,635,2024-08-13 06:23:32,461,1.16,0.008,0.001,6.46,31,51,26.3,89.3,,,38,,52,,26,0.038,96.0
77590,635,2024-08-13 06:28:33,461,1.16,0.008,0.001,6.43,29,47,26.3,89.3,,,59,,48,,25,0.039,96.0
77591,635,2024-08-13 06:33:34,459,1.16,0.008,0.001,6.4,32,52,26.3,89.3,,,42,,53,,27,0.039,96.0
77592,635,2024-08-13 06:38:35,457,1.16,0.008,0.0,6.37,30,48,26.3,89.3,,,45,,50,,26,0.039,96.0
77593,635,2024-08-13 06:43:36,461,1.18,0.008,0.001,6.35,28,45,26.3,89.3,,,37,,47,,23,0.039,96.0
77594,635,2024-08-13 06:48:37,463,1.16,0.008,0.001,6.32,32,52,26.3,89.3,,,37,,53,,27,0.039,96.0
77595,635,2024-08-13 06:53:38,461,1.18,0.008,0.001,6.31,28,47,26.3,89.3,,,38,,47,,23,0.039,96.0
77596,635,2024-08-13 06:58:39,465,1.17,0.008,0.001,6.29,28,47,26.3,89.3,,,38,,47,,23,0.039,96.0
77597,635,2024-08-13 07:03:40,463,1.18,0.008,0.001,6.27,36,59,26.3,89.3,,,38,,60,,30,0.039,96.0
77598,635,2024-08-13 07:08:41,461,1.18,0.008,0.001,6.25,35,58,26.3,89.3,,,40,,58,,30,0.04,96.0
77599,635,2024-08-13 07:13:42,457,1.19,0.008,0.001,6.22,34,56,26.3,89.3,,,43,,57,,29,0.04,96.0
77600,635,2024-08-13 07:18:43,457,1.19,0.008,0.001,6.18,43,72,26.3,89.3,,,39,,72,,36,0.041,96.0
77601,635,2024-08-13 07:23:44,465,1.19,0.008,0.001,6.14,20,31,26.3,89.3,,,38,,33,,17,0.04,96.0
77602,635,2024-08-13 07:28:45,461,1.19,0.008,0.001,6.09,27,42,26.3,89.3,,,38,,45,,23,0.04,96.0
77603,635,2024-08-13 07:33:46,461,1.2,0.008,0.0,6.03,27,44,26.3,89.3,,,37,,45,,23,0.04,96.0
77604,635,2024-08-13 07:38:47,459,1.22,0.008,0.0,5.97,32,50,26.3,89.3,,,38,,53,,28,0.039,96.0
77605,635,2024-08-13 07:43:48,457,1.23,0.008,0.0,5.9,19,28,26.3,89.3,,,38,,32,,17,0.039,96.0
77606,635,2024-08-13 07:48:49,463,1.23,0.008,0.0,5.84,21,30,26.3,89.3,,,40,,35,,19,0.037,96.0
77607,635,2024-08-13 07:53:50,457,1.25,0.008,0.001,5.78,18,25,26.3,89.3,,,43,,30,,17,0.037,96.0
77608,635,2024-08-13 07:58:51,457,1.25,0.009,0.001,5.7,18,23,26.3,89.3,,,37,,30,,17,0.036,96.0
77609,635,2024-08-13 08:03:52,455,1.25,0.009,0.0,5.65,19,26,26.3,89.3,,,38,,32,,17,0.035,96.0
77610,635,2024-08-13 08:08:53,453,1.25,0.009,0.0,5.62,18,22,26.3,89.3,,,41,,30,,17,0.034,96.0
77611,635,2024-08-13 08:13:54,451,1.25,0.009,0.001,5.59,18,23,26.3,89.3,,,37,,30,,17,0.033,96.0
77612,635,2024-08-13 08:18:55,453,1.26,0.009,0.001,5.54,19,24,26.3,89.3,,,38,,32,,19,0.033,95.0
77613,635,2024-08-13 08:23:57,449,1.26,0.009,0.001,5.5,19,26,26.3,89.3,,,38,,32,,18,0.033,96.0
77614,635,2024-08-13 08:28:58,447,1.26,0.009,0.001,5.47,25,33,26.3,89.3,,,40,,42,,24,0.032,96.0
77615,635,2024-08-13 08:33:59,451,1.27,0.009,0.001,5.46,21,26,26.3,89.3,,,43,,35,,20,0.032,96.0
77616,635,2024-08-13 08:39:00,447,1.29,0.009,0.0,5.43,22,25,26.3,89.3,,,39,,37,,21,0.031,96.0
77617,635,2024-08-13 08:44:00,443,1.29,0.01,0.0,5.4,22,27,26.3,89.3,,,38,,37,,21,0.031,96.0
77618,635,2024-08-13 08:49:02,449,1.31,0.01,0.001,5.38,23,29,26.3,89.3,,,37,,38,,23,0.031,96.0
77619,635,2024-08-13 08:54:03,443,1.32,0.01,0.001,5.37,25,30,26.3,89.3,,,38,,42,,24,0.03,96.0
77620,635,2024-08-13 08:59:04,445,1.34,0.01,0.001,5.36,24,27,26.3,89.3,,,38,,40,,24,0.03,96.0
77621,635,2024-08-13 09:04:05,445,1.35,0.009,0.001,5.33,26,29,26.3,89.3,,,38,,43,,25,0.029,96.0
77622,635,2024-08-13 09:09:05,447,1.37,0.01,0.0,5.32,25,31,26.3,89.3,,,50,,42,,25,0.029,96.0
77623,635,2024-08-13 09:14:06,445,1.36,0.01,0.0,5.3,29,32,26.3,89.3,,,43,,48,,28,0.028,96.0
77624,635,2024-08-13 09:19:07,441,1.37,0.009,0.0,5.29,30,36,26.3,89.3,,,37,,50,,30,0.028,96.0
77625,635,2024-08-13 09:24:09,445,1.38,0.01,0.001,5.26,34,41,26.3,89.3,,,37,,57,,34,0.028,96.0
77626,635,2024-08-13 09:29:09,441,1.38,0.009,0.001,5.25,36,41,26.3,89.3,,,37,,60,,36,0.028,96.0
77627,635,2024-08-13 09:34:10,445,1.4,0.01,0.001,5.23,38,43,26.3,89.3,,,38,,63,,37,0.028,96.0
